X,Y,ObjectId,AQSID,CountryCode,DataSource,EPARegion,Elevation,GMTOffset,Latitude,LocalTimeString,Longitude,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_AQI_LABEL,PM10_AQI_SORT,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_AQI_LABEL,PM25_AQI_SORT,PM25_Measured,PM25_Unit,PM_AQI,PM_AQI_LABEL,PM_AQI_SORT,ReportingArea_PipeDelimited,SiteName,StateName,Status
-13124968.7147,6197956.6772,10318989,530650004,US,Washington Department of Ecology,R10,542.3,-8,48.5447,Tue 11/10/2020 03:00 PM PST,-117.9036,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Colville,Colville-Oak St S,WA,Inactive
-13589396.302,4611552.4695,10318990,060950005,US,San Francisco Bay Area AQMD,R9,9.8,-8,38.227066,Tue 11/10/2020 03:00 PM PST,-122.075624,35,29,29,29,29,29,29,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Fairfield,Fairfield,CA,Active
-13607469.2439,4593916.7518,10318991,060950004,US,San Francisco Bay Area AQMD,R9,5.8,-8,38.102507,Tue 11/10/2020 03:00 PM PST,-122.237976,27,26,26,26,26,26,26,1,PPB,,,ND,-999,0,,4,21,21,21,1,UG/M3,21,21,21,Fairfield,Vallejo,CA,Active
-13124926.6359,6197954.9957,10318992,530650005,US,Washington Department of Ecology,R10,488.3,-8,48.54469,Tue 11/10/2020 03:00 PM PST,-117.903222,,36,36,36,,ND,-999,0,,17.0,14.0,14,14,1,UG/M3,9.3,36,36,36,1,UG/M3,36,36,36,Colville,Colville-E 1st St,WA,Active
15590242.8107,4288456.3668,10318993,008217010,,Japan Ministry of Environment,,0,9,35.911541,Wed 11/11/2020 08:00 AM JST,140.049534,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 008217010,,Active
15008033.9702,4139621.3402,10318994,028210180,,Japan Ministry of Environment,,0,9,34.821288,Wed 11/11/2020 08:00 AM JST,134.819463,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028210180,,Active
15071048.2604,4131904.5393,10318995,028202530,,Japan Ministry of Environment,,0,9,34.76436,Wed 11/11/2020 08:00 AM JST,135.38553,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202530,,Active
-10843476.9754,3239311.269,10318996,484090687,US,Texas Commission on Environmental Quality,R6,3.1,0,27.923333,Tue 11/10/2020 05:00 PM CST,-97.408611,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Taft C687,TX,Inactive
15053519.1141,4074504.4585,10318997,027367010,,Japan Ministry of Environment,,0,9,34.33968,Wed 11/11/2020 08:00 AM JST,135.228063,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027367010,,Active
-10825727.7505,3236581.8952,10318998,484090685,US,Texas Commission on Environmental Quality,R6,6.1,0,27.901667,Tue 11/10/2020 05:00 PM CST,-97.249167,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Ingleside C685,TX,Active
-10857886.7269,3239486.2669,10318999,484090686,US,Texas Commission on Environmental Quality,R6,3.1,0,27.924722,Tue 11/10/2020 05:00 PM CST,-97.538056,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Odem C686,TX,Inactive
-13334850.4826,4794413.0948,10319000,320310030,US,Washoe County Health District Air Quality Management Division,R9,0,-8,39.506,Tue 11/10/2020 03:00 PM PST,-119.789,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Plumb-Kit,NV,Inactive
-13136998.0102,4339299.956,10319001,840060270023,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.280596,Tue 11/10/2020 03:00 PM PST,-118.011661,,5,5,5,,ND,-999,0,,5.6,5.0,5,5,1,UG/M3,,,ND,-999,0,,5,5,5,Olancha,Olancha,CA,Active
-12430290.5643,4902849.1716,10319002,490490002,US,Utah Department of Environmental Quality,R8,1411.2,-7,40.253502,Tue 11/10/2020 04:00 PM MST,-111.6632,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Provo,North Provo,UT,Inactive
15520800.0426,4223446.005,10319003,014218010,,Japan Ministry of Environment,,0,9,35.437136,Wed 11/11/2020 08:00 AM JST,139.425719,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014218010,,Active
14900745.8034,4072329.6643,10319004,037203010,,Japan Ministry of Environment,,0,9,34.323547,Wed 11/11/2020 08:00 AM JST,133.855677,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 037203010,,Active
-11288600.3158,3800157.9618,10319005,482271072,US,Texas Commission on Environmental Quality,R6,726.2,-6,32.280278,Tue 11/10/2020 05:00 PM CST,-101.407222,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Big Spring Midway,TX,Active
-13713826.3345,5912384.7754,10319006,530270008,US,Washington Department of Ecology,R10,26.8,-8,46.817799,Tue 11/10/2020 03:00 PM PST,-123.193398,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Confederated Tribe of Chehalis Reservation,Oakville-Chehalis Tribe,WA,Inactive
-13722053.0675,5556954.5762,10319007,410030013,US,Oregon Dept. of Environmental Quality,R10,0,-8,44.5884,Tue 11/10/2020 03:00 PM PST,-123.2673,,38,38,38,,ND,-999,0,,,,ND,-999,0,,4.7,38,38,38,1,UG/M3,38,38,38,Corvallis,Corvallis - Circle Blvd.,OR,Active
-9721007.9294,4802813.6432,10319008,181670024,US,Indiana Dept. of Environmental Management,R5,0,-5,39.5642,Tue 11/10/2020 06:00 PM EST,-87.3253,28,25,25,25,25,25,25,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Terre Haute,Sandcut,IN,Active
15026307.9552,4124453.868,10319009,028108020,,Japan Ministry of Environment,,0,9,34.709358,Wed 11/11/2020 08:00 AM JST,134.983621,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028108020,,Active
-11744885.7729,5506372.7109,10319010,560050800,US,Wyoming Department of Environmental Quality,R8,1388.4,-7,44.263901,Tue 11/10/2020 04:00 PM MST,-105.506104,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Gillette College,WY,Inactive
-8538138.1521,4860901.0506,10319011,421330008,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,39.9653,Tue 11/10/2020 06:00 PM EST,-76.6994,29,28,28,28,26,26,26,1,PPB,,,ND,-999,0,,8,28,28,28,1,UG/M3,28,28,28,Susquehanna Valley,York,PA,Active
-13463847.5086,4856776.9918,10319012,060639901,US,Northern Sierra AQMD,R9,0,-8,39.9369,Tue 11/10/2020 03:00 PM PST,-120.9478,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Quincy,Quincy BAM,CA,Active
-10543270.5726,3813121.8161,10319013,481830001,US,Texas Commission on Environmental Quality,R6,106.8,-6,32.378682,Tue 11/10/2020 05:00 PM CST,-94.711811,28,24,24,24,24,24,24,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Tyler-Longview-Marshall,Longview C19/C127,TX,Active
12614511.8538,2646147.9308,10319014,GZ1010001,CH,U.S. Department of State China - Guangzhou,DSCH,0,8,23.116785,Wed 11/11/2020 07:00 AM CST,113.318088,,94,94,94,,ND,-999,0,,,,ND,-999,0,,33,94,94,94,1,UG/M3,94,94,94,Guangzhou,Guangzhou,,Active
15511645.5729,4285935.378,10319015,011329010,,Japan Ministry of Environment,,0,9,35.893197,Wed 11/11/2020 08:00 AM JST,139.343483,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 011329010,,Active
-12418891.4485,3924435.3715,10319016,040213009,US,Pinal County Air Quality Control District,R9,0,-7,33.2192,Tue 11/10/2020 04:00 PM MST,-111.5608,,9,9,9,,ND,-999,0,,17.0,9.0,9,9,1,UG/M3,,,ND,-999,0,,9,9,9,Pinal County|San Tan Valley,COMBS,AZ,Active
-12463552.6056,3879545.1832,10319017,040213008,US,Pinal County Air Quality Control District,R9,0,-7,32.881195,Tue 11/10/2020 04:00 PM MST,-111.961998,,15,15,15,,ND,-999,0,,15.0,15.0,15,15,1,UG/M3,,,ND,-999,0,,15,15,15,Pinal County|Stanfield,Stanfield,AZ,Active
-9685864.3661,4252825.7192,10319018,471192007,US,Tennessee Air Pollution Control Div.,R4,0,-6,35.65188,Tue 11/10/2020 05:00 PM CST,-87.0096,,18,18,18,,ND,-999,0,,,,ND,-999,0,,,18,18,18,1,,18,18,18,,Columbia,TN,Active
15072161.5666,4126862.2432,10319019,028202560,,Japan Ministry of Environment,,0,9,34.727141,Wed 11/11/2020 08:00 AM JST,135.395531,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202560,,Active
16058822.5037,5314935.0879,10319020,001206280,,Japan Ministry of Environment,,0,9,43.019465,Wed 11/11/2020 08:00 AM JST,144.258857,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001206280,,Active
14778337.8895,4009381.3543,10319021,038201510,,Japan Ministry of Environment,,0,9,33.855244,Wed 11/11/2020 08:00 AM JST,132.756068,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 038201510,,Active
-12412491.023,3951265.7118,10319022,040213001,US,Pinal County Air Quality Control District,R9,0,-7,33.420601,Tue 11/10/2020 04:00 PM MST,-111.503304,44,38,38,38,38,38,38,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Pinal County|Apache Junction,AJ Maintenance Yard,AZ,Active
14482658.4051,3908990.9263,10319023,041207010,,Japan Ministry of Environment,,0,9,33.103056,Wed 11/11/2020 08:00 AM JST,130.099934,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 041207010,,Active
-8927700.4875,4111723.9336,10319024,450250001,US,South Carolina DHEC,R4,147,-5,34.615299,Tue 11/10/2020 06:00 PM EST,-80.198898,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Florence/Darlington,Chesterfield,SC,Inactive
-12441311.1939,3889252.889,10319025,040213003,US,Pinal County Air Quality Control District,R9,0,-7,32.9544,Tue 11/10/2020 04:00 PM MST,-111.7622,43,37,37,37,37,37,37,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Pinal County|Casa Grande,C GRANDE,AZ,Active
-10514183.0123,4728536.7377,10319026,290950042,US,Missouri Department of Natural Resources,R7,292.8,-6,39.047911,Tue 11/10/2020 05:00 PM CST,-94.450513,,8,8,8,,ND,-999,0,,,,ND,-999,0,,2.7,8,8,8,1,UG/M3,8,8,8,,Blue Ridge I-70,MO,Active
-17407067.0692,2380200.6578,10319027,150090024,US,Hawaii State Dept. of Health,R9,80.5,-10,20.902031,Tue 11/10/2020 01:00 PM HST,-156.370344,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Paia,"Paia, Maui",HI,Inactive
-12412590.7653,3951185.5551,10319028,040213002,US,Maricopa County Air Quality Department,R9,0,-7,33.42,Tue 11/10/2020 04:00 PM MST,-111.5042,,1,1,1,,ND,-999,0,,0.0,1.0,1,1,1,UG/M3,,,ND,-999,0,,1,1,1,,Apache Junction,AZ,Active
-12390756.5604,3830220.4631,10319029,040213007,US,Pinal County Air Quality Control District,R9,0,-7,32.508308,Tue 11/10/2020 04:00 PM MST,-111.30806,46,35,35,35,35,35,35,1,PPB,6.0,4.0,4,4,1,UG/M3,,,ND,-999,0,,4,4,4,Pinal County|Pinal Air Park,Pinal Air Park,AZ,Active
14718506.7801,4056575.325,10319030,035321010,,Japan Ministry of Environment,,0,9,34.206586,Wed 11/11/2020 08:00 AM JST,132.218596,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 035321010,,Active
-11290924.4441,5972454.269,10319031,380650002,US,North Dakota Department of Health,R8,697.2,-6,47.1858,Tue 11/10/2020 05:00 PM CST,-101.4281,,24,24,24,24,24,24,1,,,,ND,-999,1,,,15,15,15,1,,15,15,15,Hannover,Hannover,ND,Active
15521602.9901,4250346.6421,10319032,013224010,,Japan Ministry of Environment,,0,9,35.633782,Wed 11/11/2020 08:00 AM JST,139.432932,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 013224010,,Active
-5877079.1206,6024896.0271,10319033,000010401,CA,Newfoundland & Labrador DEC,CA,0,-4,47.505,Tue 11/10/2020 07:30 PM NST,-52.7947,31,48,48,48,28,28,28,1,PPB,,,ND,-999,0,,10,48,48,48,1,UG/M3,48,48,48,,Mount Pearl,CC,Active
15066502.8629,4138003.2009,10319034,028214510,,Japan Ministry of Environment,,0,9,34.809354,Wed 11/11/2020 08:00 AM JST,135.344698,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028214510,,Active
14904857.9454,4077984.2176,10319035,037203040,,Japan Ministry of Environment,,0,9,34.365487,Wed 11/11/2020 08:00 AM JST,133.892617,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 037203040,,Active
-13141792.4293,4384498.127,10319036,840060270031,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.607215,Tue 11/10/2020 03:00 PM PST,-118.05473,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Lone Pine,CA,Active
-17420656.1734,2376317.9708,10319037,150090025,US,Hawaii State Dept. of Health,R9,0,-10,20.869444,Tue 11/10/2020 01:00 PM HST,-156.492417,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Kahului,KAHULUI,HI,Active
15545195.5977,4221549.1992,10319038,014104020,,Japan Ministry of Environment,,0,9,35.423252,Wed 11/11/2020 08:00 AM JST,139.644868,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014104020,,Active
15242247.9524,4175274.6606,10319039,023112510,,Japan Ministry of Environment,,0,9,35.083797,Wed 11/11/2020 08:00 AM JST,136.923443,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 023112510,,Active
15490376.0918,4199866.5341,10319040,014206010,,Japan Ministry of Environment,,0,9,35.264372,Wed 11/11/2020 08:00 AM JST,139.152416,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014206010,,Active
15075160.625,4129759.5348,10319041,028202550,,Japan Ministry of Environment,,0,9,34.748529,Wed 11/11/2020 08:00 AM JST,135.422472,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202550,,Active
-8605864.9303,4854773.6656,10319042,420019991,US,EPA Office of Atmospheric Programs,R3,269,-5,39.9231,Tue 11/10/2020 06:00 PM EST,-77.3078,,33,33,33,33,33,33,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Arendtsville,PA,Active
-8511699.7731,4845734.6855,10319043,421330011,US,Pennsylvania Dept. of Environmental Protection,R3,0,-5,39.8608,Tue 11/10/2020 06:00 PM EST,-76.4619,30,32,32,32,32,32,32,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Susquehanna Valley,York DW,PA,Active
15616557.7365,4223068.5031,10319044,012210010,,Japan Ministry of Environment,,0,9,35.434373,Wed 11/11/2020 08:00 AM JST,140.285925,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 012210010,,Active
-12419971.5815,3880852.3814,10319045,040213011,US,Pinal County Air Quality Control District,R9,0,-7,32.891056,Tue 11/10/2020 04:00 PM MST,-111.570503,,3,3,3,,ND,-999,0,,1.0,3.0,3,3,1,UG/M3,,,ND,-999,0,,3,3,3,Pinal County|Pinal County Housing,Pinal County Housing,AZ,Active
-12418230.322,3863178.6024,10319046,040213014,US,Pinal County Air Quality Control District,R9,0,-7,32.757639,Tue 11/10/2020 04:00 PM MST,-111.554861,,8,8,8,,ND,-999,0,,13.0,8.0,8,8,1,UG/M3,,,ND,-999,0,,8,8,8,Eloy,Eloy,AZ,Active
-12473576.0351,3903423.4188,10319047,040213016,US,Pinal County Air Quality Control District,R9,0,-7,33.06115,Tue 11/10/2020 04:00 PM MST,-112.05204,,9,9,9,,ND,-999,0,,15.0,9.0,9,9,1,UG/M3,,,ND,-999,0,,9,9,9,City of Maricopa,Maricopa,AZ,Active
-9343111.654,4297911.0209,10319048,470931013,US,Knox County Dept. of Air Quality Management ,R4,0,-5,35.9803,Tue 11/10/2020 06:00 PM EST,-83.9306,,18,18,18,,ND,-999,0,,,,ND,-999,0,,4.6,18,18,18,1,UG/M3,18,18,18,Knoxville,AIR LAB,TN,Active
-12471907.356,3880017.8841,10319049,040213015,US,Pinal County Air Quality Control District,R9,0,-7,32.884761,Tue 11/10/2020 04:00 PM MST,-112.03705,,19,19,19,,ND,-999,0,,23.0,19.0,19,19,1,UG/M3,3,16,16,16,1,UG/M3,19,19,19,Hidden Valley,Hidden Valley,AZ,Active
-10527545.47,4736672.8922,10319050,290950034,US,Missouri Department of Natural Resources,R7,296.2,-6,39.10465,Tue 11/10/2020 05:00 PM CST,-94.57055,,8,8,8,,ND,-999,0,,8.2,8.0,8,8,1,UG/M3,1.3,4,4,4,1,UG/M3,8,8,8,Kansas City,Troost,MO,Active
-8145002.2385,5256836.358,10319051,250034002,US,Massachusetts Dept. of Environmental Protection,R1,0,-5,42.6367,Tue 11/10/2020 06:00 PM EST,-73.1678,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,ADAMS,MA,Inactive
-10754531.4777,4736307.0915,10319052,201619991,US,EPA Office of Atmospheric Programs,R3,348,-6,39.1021,Tue 11/10/2020 05:00 PM CST,-96.6096,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Konza Prairie,KS,Inactive
-9729479.3426,4791542.3568,10319053,181670018,US,Indiana Dept. of Environmental Management,R5,0,-5,39.4861,Tue 11/10/2020 06:00 PM EST,-87.4014,26,27,27,27,20,20,20,1,PPB,,,ND,-999,0,,,27,27,27,1,,27,27,27,Terre Haute,Terre Haute-Lafayette Ave,IN,Active
-12473026.1169,3903098.001,10319054,040213010,US,Pinal County Air Quality Control District,R9,0,-7,33.0587,Tue 11/10/2020 04:00 PM MST,-112.0471,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,City of Maricopa|Pinal County,MARICOPA,AZ,Inactive
15059888.2588,4079186.141,10319055,027228010,,Japan Ministry of Environment,,0,9,34.374399,Wed 11/11/2020 08:00 AM JST,135.285278,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 027228010,,Active
15212032.0578,4377994.3524,10319056,017201560,,Japan Ministry of Environment,,0,9,36.560301,Wed 11/11/2020 08:00 AM JST,136.652009,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 017201560,,Active
-12352756.539,3796171.935,10319057,040191113,US,Pima County Department of Environmental Quality,R9,747.9,-7,32.25,Tue 11/10/2020 04:00 PM MST,-110.9667,,27,27,27,,ND,-999,0,,14.0,13.0,13,13,1,UG/M3,8,27,27,27,1,UG/M3,27,27,27,Tucson,Geronimo,AZ,Active
-13893296.1741,6319229.9452,10319058,000102602,CA,British Columbia Ministry of Environment,CA,0,-8,49.260799,Tue 11/10/2020 03:00 PM PST,-124.805603,,22,22,22,,ND,-999,0,,,,ND,-999,0,,5,22,22,22,1,UG/M3,22,22,22,,Port Alberni Elementary,CC,Active
-13894308.8475,6314728.1657,10319059,000102601,CA,British Columbia Ministry of Environment,CA,10.1,-8,49.2344,Tue 11/10/2020 03:00 PM PST,-124.8147,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Port Alberni Townsite,CC,Active
15546710.6559,4220790.5138,10319060,014104030,,Japan Ministry of Environment,,0,9,35.417698,Wed 11/11/2020 08:00 AM JST,139.658478,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014104030,,Active
15634571.9017,4546588.4445,10319061,007201200,,Japan Ministry of Environment,,0,9,37.767182,Wed 11/11/2020 08:00 AM JST,140.447749,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 007201200,,Active
-10608160.151,3463301.563,10319062,482010416,US,Texas Commission on Environmental Quality,R6,9.2,-6,29.68639,Tue 11/10/2020 05:00 PM CST,-95.294724,28,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Houston-Galveston-Brazoria,Houston Park Place C416,TX,Active
14778863.6514,4005286.6653,10319063,038201530,,Japan Ministry of Environment,,0,9,33.824692,Wed 11/11/2020 08:00 AM JST,132.760791,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 038201530,,Active
15713283.3533,4816261.9701,10319064,003201070,,Japan Ministry of Environment,,0,9,39.65727,Wed 11/11/2020 08:00 AM JST,141.154826,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 003201070,,Active
15498339.7768,4568119.6452,10319065,015201420,,Japan Ministry of Environment,,0,9,37.919922,Wed 11/11/2020 08:00 AM JST,139.223955,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 015201420,,Active
15075284.5236,4124906.3046,10319066,028202580,,Japan Ministry of Environment,,0,9,34.712699,Wed 11/11/2020 08:00 AM JST,135.423585,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202580,,Active
15527447.8199,4221207.4155,10319067,014116010,,Japan Ministry of Environment,,0,9,35.42075,Wed 11/11/2020 08:00 AM JST,139.485437,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 014116010,,Active
-13490864.749,5508098.1618,10319068,840410171001,US,Oregon Dept. of Environmental Quality,R10,911.3,-8,44.275,Tue 11/10/2020 03:00 PM PST,-121.1905,,10,10,10,,ND,-999,0,,,,ND,-999,0,,2.4,10,10,10,1,UG/M3,10,10,10,,Redmond High School,OR,Active
-8917960.2547,3009785.8946,10319069,120118002,US,Broward County Environmental Engineering and Permitting  Division,R4,0,-5,26.0864,Tue 11/10/2020 06:00 PM EST,-80.1114,26,24,24,24,24,24,24,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Broward County,DANIA_BEACH,FL,Active
-8076587.5058,5050308.8179,10319070,090099002,US,Connecticut Dept. of Energy and Environmental Protection,R1,0,-5,41.256902,Tue 11/10/2020 06:00 PM EST,-72.55322,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Madison,Madison-Beach Road,CT,Active
15212402.9743,4379611.1238,10319071,017201550,,Japan Ministry of Environment,,0,9,36.571966,Wed 11/11/2020 08:00 AM JST,136.655341,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 017201550,,Active
15137894.724,4172476.7639,10319072,025207010,,Japan Ministry of Environment,,0,9,35.063227,Wed 11/11/2020 08:00 AM JST,135.986022,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 025207010,,Active
15072590.5919,4228294.8385,10319073,026202030,,Japan Ministry of Environment,,0,9,35.472617,Wed 11/11/2020 08:00 AM JST,135.399385,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 026202030,,Active
14513915.6936,3969495.8447,10319074,040135020,,Japan Ministry of Environment,,0,9,33.557179,Wed 11/11/2020 08:00 AM JST,130.380723,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 040135020,AZ,Active
15567903.5493,4709319.6552,10319075,006204050,,Japan Ministry of Environment,,0,9,38.913716,Wed 11/11/2020 08:00 AM JST,139.848857,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 006204050,,Active
-9597376.5029,4835313.0554,10319076,180970081,US,Indiana Dept. of Environmental Management,R5,0,-5,39.7889,Tue 11/10/2020 06:00 PM EST,-86.2147,,29,29,29,,ND,-999,0,,,,ND,-999,0,,6.2,29,29,29,1,UG/M3,29,29,29,,Indpls-W.18th St,IN,Active
14436863.3477,3995718.3942,10319077,042210010,,Japan Ministry of Environment,,0,9,33.753257,Wed 11/11/2020 08:00 AM JST,129.68855,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 042210010,,Active
15111641.8033,4231599.2728,10319078,018204010,,Japan Ministry of Environment,,0,9,35.496788,Wed 11/11/2020 08:00 AM JST,135.750188,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 018204010,,Active
15077788.7669,4130474.4906,10319079,028202570,,Japan Ministry of Environment,,0,9,34.753806,Wed 11/11/2020 08:00 AM JST,135.446081,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 028202570,,Active
16070077.2381,5315569.7226,10319080,001206290,,Japan Ministry of Environment,,0,9,43.023633,Wed 11/11/2020 08:00 AM JST,144.35996,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,JPN Site 001206290,,Active
-9599605.3417,4817299.3421,10319081,180970086,US,Indiana Dept. of Environmental Management,R5,0,-5,39.664444,Tue 11/10/2020 06:00 PM EST,-86.234722,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Indpls-Southport,IN,Active
-9588045.7032,4835172.9667,10319082,180970087,US,Indiana Dept. of Environmental Management,R5,0,-5,39.787933,Tue 11/10/2020 06:00 PM EST,-86.13088,24,25,25,25,19,19,19,1,PPB,,,ND,-999,0,,5.4,25,25,25,1,UG/M3,25,25,25,,Indpls - I-70 E,IN,Active
-13005149.4242,6059634.9812,10319083,840160550015,US,Idaho Department of Environmental Quality,R10,0,-8,47.715385,Tue 11/10/2020 03:00 PM PST,-116.827245,,40,40,40,,ND,-999,0,,,,ND,-999,0,,7,40,40,40,1,UG/M3,40,40,40,Coeur d'Alene,Nursery Rd.,ID,Active
